"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","Ras protein signal transduction","16","1857","66","13832","2.63e-2","4.02e-1","1.81","1.00e+0","3.90e-1","1.23e-2","ENSMUSG00000032356,ENSMUSG00000030134,ENSMUSG00000057455,ENSMUSG00000030222,ENSMUSG00000029454,ENSMUSG00000049044,ENSMUSG00000032470,ENSMUSG00000020374,ENSMUSG00000061578,ENSMUSG00000041362,ENSMUSG00000038020,ENSMUSG00000021701,ENSMUSG00000041992,ENSMUSG00000105340,ENSMUSG00000038665,ENSMUSG00000038831,ENSMUSG00000021708"
"GOTERM_BP_DIRECT","axon regeneration","8","1857","23","13832","2.69e-2","4.05e-1","2.59","1.00e+0","3.93e-1","7.85e-3","ENSMUSG00000015829,ENSMUSG00000030077,ENSMUSG00000037370,ENSMUSG00000032482,ENSMUSG00000028364,ENSMUSG00000042834,ENSMUSG00000047261,ENSMUSG00000050896"
"GOTERM_BP_DIRECT","corpus callosum development","8","1857","23","13832","2.69e-2","4.05e-1","2.59","1.00e+0","3.93e-1","7.85e-3","ENSMUSG00000058975,ENSMUSG00000045287,ENSMUSG00000040724,ENSMUSG00000041642,ENSMUSG00000041268,ENSMUSG00000043811,ENSMUSG00000040389,ENSMUSG00000050896"
"GOTERM_BP_DIRECT","locomotory exploration behavior","8","1857","23","13832","2.69e-2","4.05e-1","2.59","1.00e+0","3.93e-1","7.85e-3","ENSMUSG00000045038,ENSMUSG00000026904,ENSMUSG00000015829,ENSMUSG00000020886,ENSMUSG00000007097,ENSMUSG00000070880,ENSMUSG00000028004,ENSMUSG00000018634"
"GOTERM_BP_DIRECT","detection of temperature stimulus involved in sensory perception of pain","8","1857","23","13832","2.69e-2","4.05e-1","2.59","1.00e+0","3.93e-1","7.85e-3","ENSMUSG00000034997,ENSMUSG00000062991,ENSMUSG00000042429,ENSMUSG00000061762,ENSMUSG00000075316,ENSMUSG00000034533,ENSMUSG00000027568,ENSMUSG00000027612"
"GOTERM_BP_DIRECT","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","9","1857","28","13832","2.69e-2","4.05e-1","2.39","1.00e+0","3.93e-1","8.72e-3","ENSMUSG00000029053,ENSMUSG00000049044,ENSMUSG00000027692,ENSMUSG00000042757,ENSMUSG00000050321,ENSMUSG00000026833,ENSMUSG00000040003,ENSMUSG00000041115,ENSMUSG00000027799"
"GOTERM_BP_DIRECT","retina development in camera-type eye","19","1857","84","13832","2.81e-2","4.22e-1","1.68","1.00e+0","4.09e-1","1.43e-2","ENSMUSG00000034007,ENSMUSG00000005871,ENSMUSG00000008575,ENSMUSG00000031285,ENSMUSG00000028222,ENSMUSG00000049353,ENSMUSG00000034739,ENSMUSG00000027797,ENSMUSG00000024176,ENSMUSG00000026365,ENSMUSG00000028565,ENSMUSG00000036192,ENSMUSG00000025759,ENSMUSG00000068323,ENSMUSG00000024935,ENSMUSG00000021557,ENSMUSG00000001911,ENSMUSG00000039676,ENSMUSG00000031028"
"GOTERM_BP_DIRECT","muscle contraction","11","1857","39","13832","2.97e-2","4.44e-1","2.10","1.00e+0","4.31e-1","1.14e-2","ENSMUSG00000021478,ENSMUSG00000053519,ENSMUSG00000051747,ENSMUSG00000030592,ENSMUSG00000009075,ENSMUSG00000020061,ENSMUSG00000025221,ENSMUSG00000060882,ENSMUSG00000032502,ENSMUSG00000053093,ENSMUSG00000040896"
"GOTERM_BP_DIRECT","mammary gland alveolus development","6","1857","14","13832","3.04e-2","4.48e-1","3.19","1.00e+0","4.34e-1","6.65e-3","ENSMUSG00000062209,ENSMUSG00000020027,ENSMUSG00000020644,ENSMUSG00000029999,ENSMUSG00000025422,ENSMUSG00000005268"
"GOTERM_BP_DIRECT","synaptic vesicle docking","6","1857","14","13832","3.04e-2","4.48e-1","3.19","1.00e+0","4.34e-1","6.65e-3","ENSMUSG00000041670,ENSMUSG00000034799,ENSMUSG00000062151,ENSMUSG00000030806,ENSMUSG00000007207,ENSMUSG00000020894"
"GOTERM_BP_DIRECT","G protein-coupled glutamate receptor signaling pathway","6","1857","14","13832","3.04e-2","4.48e-1","3.19","1.00e+0","4.34e-1","6.65e-3","ENSMUSG00000023192,ENSMUSG00000049583,ENSMUSG00000019828,ENSMUSG00000003974,ENSMUSG00000001985,ENSMUSG00000056755"
"GOTERM_BP_DIRECT","central nervous system neuron differentiation","6","1857","14","13832","3.04e-2","4.48e-1","3.19","1.00e+0","4.34e-1","6.65e-3","ENSMUSG00000028351,ENSMUSG00000004031,ENSMUSG00000041540,ENSMUSG00000048251,ENSMUSG00000056222,ENSMUSG00000035131"
"GOTERM_BP_DIRECT","cAMP biosynthetic process","6","1857","14","13832","3.04e-2","4.48e-1","3.19","1.00e+0","4.34e-1","6.65e-3","ENSMUSG00000021536,ENSMUSG00000022376,ENSMUSG00000020431,ENSMUSG00000022840,ENSMUSG00000027568,ENSMUSG00000029778"
"GOTERM_BP_DIRECT","cardiac muscle contraction","10","1857","34","13832","3.15e-2","4.62e-1","2.19","1.00e+0","4.48e-1","1.15e-2","ENSMUSG00000049281,ENSMUSG00000021313,ENSMUSG00000054640,ENSMUSG00000040907,ENSMUSG00000051747,ENSMUSG00000020061,ENSMUSG00000053819,ENSMUSG00000019194,ENSMUSG00000009376,ENSMUSG00000053093"
"GOTERM_BP_DIRECT","biological_process","193","1857","1265","13832","3.15e-2","4.62e-1","1.14","1.00e+0","4.48e-1","2.63e-2","ENSMUSG00000079654,ENSMUSG00000085419,ENSMUSG00000020589,ENSMUSG00000022768,ENSMUSG00000001943,ENSMUSG00000047013,ENSMUSG00000038663,ENSMUSG00000085891,ENSMUSG00000041708,ENSMUSG00000078552,ENSMUSG00000079644,ENSMUSG00000034858,ENSMUSG00000051098,ENSMUSG00000042115,ENSMUSG00000039860,ENSMUSG00000037683,ENSMUSG00000061451,ENSMUSG00000085881,ENSMUSG00000047361,ENSMUSG00000064280,ENSMUSG00000034732,ENSMUSG00000054013,ENSMUSG00000026301,ENSMUSG00000041132,ENSMUSG00000094910,ENSMUSG00000068099,ENSMUSG00000034040,ENSMUSG00000060371,ENSMUSG00000071398,ENSMUSG00000096775,ENSMUSG00000033063,ENSMUSG00000045968,ENSMUSG00000026894,ENSMUSG00000041923,ENSMUSG00000040035,ENSMUSG00000049119,ENSMUSG00000046378,ENSMUSG00000038199,ENSMUSG00000044072,ENSMUSG00000051435,ENSMUSG00000057265,ENSMUSG00000048794,ENSMUSG00000022441,ENSMUSG00000110185,ENSMUSG00000051727,ENSMUSG00000046523,ENSMUSG00000062296,ENSMUSG00000109228,ENSMUSG00000086386,ENSMUSG00000039676,ENSMUSG00000070802,ENSMUSG00000056735,ENSMUSG00000056856,ENSMUSG00000050875,ENSMUSG00000049097,ENSMUSG00000046637,ENSMUSG00000060568,ENSMUSG00000047842,ENSMUSG00000070476,ENSMUSG00000021903,ENSMUSG00000057716,ENSMUSG00000034647,ENSMUSG00000085511,ENSMUSG00000026224,ENSMUSG00000060212,ENSMUSG00000007944,ENSMUSG00000045777,ENSMUSG00000071234,ENSMUSG00000035179,ENSMUSG00000033316,ENSMUSG00000054457,ENSMUSG00000009216,ENSMUSG00000084898,ENSMUSG00000035969,ENSMUSG00000035849,ENSMUSG00000055430,ENSMUSG00000029847,ENSMUSG00000049676,ENSMUSG00000028753,ENSMUSG00000048108,ENSMUSG00000046613,ENSMUSG00000070498,ENSMUSG00000022537,ENSMUSG00000098128,ENSMUSG00000063297,ENSMUSG00000062760,ENSMUSG00000046056,ENSMUSG00000085067,ENSMUSG00000031872,ENSMUSG00000054871,ENSMUSG00000084845,ENSMUSG00000056498,ENSMUSG00000079499,ENSMUSG00000045912,ENSMUSG00000038390,ENSMUSG00000078161,ENSMUSG00000046204,ENSMUSG00000020627,ENSMUSG00000037973,ENSMUSG00000018776,ENSMUSG00000039903,ENSMUSG00000064202,ENSMUSG00000097251,ENSMUSG00000043843,ENSMUSG00000022235,ENSMUSG00000045349,ENSMUSG00000050967,ENSMUSG00000087543,ENSMUSG00000096847,ENSMUSG00000079396,ENSMUSG00000035539,ENSMUSG00000014837,ENSMUSG00000103309,ENSMUSG00000079391,ENSMUSG00000097583,ENSMUSG00000041774,ENSMUSG00000044006,ENSMUSG00000084989,ENSMUSG00000041775,ENSMUSG00000074826,ENSMUSG00000044364,ENSMUSG00000097587,ENSMUSG00000039578,ENSMUSG00000030889,ENSMUSG00000056718,ENSMUSG00000034685,ENSMUSG00000038916,ENSMUSG00000052364,ENSMUSG00000004360,ENSMUSG00000037709,ENSMUSG00000100826,ENSMUSG00000043388,ENSMUSG00000044352,ENSMUSG00000038354,ENSMUSG00000039568,ENSMUSG00000046093,ENSMUSG00000085218,ENSMUSG00000039717,ENSMUSG00000034825,ENSMUSG00000033053,ENSMUSG00000034949,ENSMUSG00000046807,ENSMUSG00000048038,ENSMUSG00000040387,ENSMUSG00000009075,ENSMUSG00000035228,ENSMUSG00000048281,ENSMUSG00000085207,ENSMUSG00000089809,ENSMUSG00000074671,ENSMUSG00000078235,ENSMUSG00000048721,ENSMUSG00000039391,ENSMUSG00000094500,ENSMUSG00000037086,ENSMUSG00000097216,ENSMUSG00000050122,ENSMUSG00000093536,ENSMUSG00000094868,ENSMUSG00000031893,ENSMUSG00000025092,ENSMUSG00000073130,ENSMUSG00000026188,ENSMUSG00000079598,ENSMUSG00000020083,ENSMUSG00000087413,ENSMUSG00000071073,ENSMUSG00000006218,ENSMUSG00000022269,ENSMUSG00000042425,ENSMUSG00000092094,ENSMUSG00000021852,ENSMUSG00000049946,ENSMUSG00000028804,ENSMUSG00000039375,ENSMUSG00000047793,ENSMUSG00000055945,ENSMUSG00000046460,ENSMUSG00000030329,ENSMUSG00000078700,ENSMUSG00000032985,ENSMUSG00000057335,ENSMUSG00000037747,ENSMUSG00000059631,ENSMUSG00000078137,ENSMUSG00000046215,ENSMUSG00000087082,ENSMUSG00000016386,ENSMUSG00000019892,ENSMUSG00000039485,ENSMUSG00000085584,ENSMUSG00000075302,ENSMUSG00000050821"
"GOTERM_BP_DIRECT","regulation of AMPA receptor activity","9","1857","29","13832","3.29e-2","4.77e-1","2.31","1.00e+0","4.62e-1","1.12e-2","ENSMUSG00000040373,ENSMUSG00000019146,ENSMUSG00000066189,ENSMUSG00000022494,ENSMUSG00000046182,ENSMUSG00000026514,ENSMUSG00000015476,ENSMUSG00000024873,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","regulation of calcium ion transport","9","1857","29","13832","3.29e-2","4.77e-1","2.31","1.00e+0","4.62e-1","1.12e-2","ENSMUSG00000054640,ENSMUSG00000027748,ENSMUSG00000015968,ENSMUSG00000035283,ENSMUSG00000022208,ENSMUSG00000038530,ENSMUSG00000036353,ENSMUSG00000040118,ENSMUSG00000004113"
"GOTERM_BP_DIRECT","clathrin-dependent endocytosis","9","1857","29","13832","3.29e-2","4.77e-1","2.31","1.00e+0","4.62e-1","1.12e-2","ENSMUSG00000047547,ENSMUSG00000033066,ENSMUSG00000070000,ENSMUSG00000028524,ENSMUSG00000033419,ENSMUSG00000045094,ENSMUSG00000028528,ENSMUSG00000040003,ENSMUSG00000042105"
"GOTERM_BP_DIRECT","regulation of the force of heart contraction","7","1857","19","13832","3.32e-2","4.77e-1","2.74","1.00e+0","4.62e-1","8.97e-3","ENSMUSG00000054640,ENSMUSG00000029361,ENSMUSG00000007097,ENSMUSG00000021194,ENSMUSG00000050965,ENSMUSG00000053093,ENSMUSG00000007655"
"GOTERM_BP_DIRECT","regulation of synaptic vesicle cycle","7","1857","19","13832","3.32e-2","4.77e-1","2.74","1.00e+0","4.62e-1","8.97e-3","ENSMUSG00000027273,ENSMUSG00000024109,ENSMUSG00000049044,ENSMUSG00000048895,ENSMUSG00000025855,ENSMUSG00000032589,ENSMUSG00000037217"
"GOTERM_BP_DIRECT","negative regulation of synaptic transmission, GABAergic","5","1857","10","13832","3.47e-2","4.77e-1","3.72","1.00e+0","4.62e-1","6.08e-3","ENSMUSG00000033676,ENSMUSG00000030310,ENSMUSG00000022935,ENSMUSG00000026797,ENSMUSG00000042429"
"GOTERM_BP_DIRECT","regulation of clathrin-dependent endocytosis","5","1857","10","13832","3.47e-2","4.77e-1","3.72","1.00e+0","4.62e-1","6.08e-3","ENSMUSG00000000915,ENSMUSG00000030638,ENSMUSG00000033419,ENSMUSG00000028488,ENSMUSG00000028528"
"GOTERM_BP_DIRECT","regulation of locomotion","5","1857","10","13832","3.47e-2","4.77e-1","3.72","1.00e+0","4.62e-1","6.08e-3","ENSMUSG00000031398,ENSMUSG00000032773,ENSMUSG00000025889,ENSMUSG00000020963,ENSMUSG00000026640"
"GOTERM_BP_DIRECT","ventral spinal cord development","5","1857","10","13832","3.47e-2","4.77e-1","3.72","1.00e+0","4.62e-1","6.08e-3","ENSMUSG00000024924,ENSMUSG00000028519,ENSMUSG00000042453,ENSMUSG00000031937,ENSMUSG00000028613"
"GOTERM_BP_DIRECT","righting reflex","5","1857","10","13832","3.47e-2","4.77e-1","3.72","1.00e+0","4.62e-1","6.08e-3","ENSMUSG00000033676,ENSMUSG00000024935,ENSMUSG00000038738,ENSMUSG00000015134,ENSMUSG00000052613"
"GOTERM_BP_DIRECT","positive regulation of neuron differentiation","20","1857","92","13832","3.48e-2","4.77e-1","1.62","1.00e+0","4.62e-1","1.86e-2","ENSMUSG00000028351,ENSMUSG00000004031,ENSMUSG00000034701,ENSMUSG00000005583,ENSMUSG00000045318,ENSMUSG00000045648,ENSMUSG00000041710,ENSMUSG00000020027,ENSMUSG00000028519,ENSMUSG00000090223,ENSMUSG00000020647,ENSMUSG00000021219,ENSMUSG00000022508,ENSMUSG00000030638,ENSMUSG00000038255,ENSMUSG00000035131,ENSMUSG00000042182,ENSMUSG00000039533,ENSMUSG00000053477,ENSMUSG00000010086"
"GOTERM_BP_DIRECT","regulation of synapse structural plasticity","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000063063,ENSMUSG00000030525,ENSMUSG00000002341,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","cerebral cortex GABAergic interneuron migration","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000021478,ENSMUSG00000053024,ENSMUSG00000026890,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","G protein-coupled opioid receptor signaling pathway","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000027584,ENSMUSG00000000766,ENSMUSG00000025905,ENSMUSG00000022376"
"GOTERM_BP_DIRECT","presynaptic dense core vesicle exocytosis","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000041670,ENSMUSG00000027273,ENSMUSG00000026797,ENSMUSG00000054423"
"GOTERM_BP_DIRECT","negative regulation of glutamate secretion","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000005892,ENSMUSG00000042429,ENSMUSG00000056755,ENSMUSG00000028747"
"GOTERM_BP_DIRECT","AMPA selective glutamate receptor signaling pathway","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000024109,ENSMUSG00000038738,ENSMUSG00000005583,ENSMUSG00000063887"
"GOTERM_BP_DIRECT","cellular response to magnesium ion","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000047976,ENSMUSG00000057378,ENSMUSG00000069601,ENSMUSG00000031906"
"GOTERM_BP_DIRECT","neurotransmitter loading into synaptic vesicle","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000025094,ENSMUSG00000037771,ENSMUSG00000070570,ENSMUSG00000019935"
"GOTERM_BP_DIRECT","facial nerve structural organization","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000031398,ENSMUSG00000028883,ENSMUSG00000025810,ENSMUSG00000029765"
"GOTERM_BP_DIRECT","NMDA glutamate receptor clustering","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000024109,ENSMUSG00000021721,ENSMUSG00000042453,ENSMUSG00000063887"
"GOTERM_BP_DIRECT","negative regulation of action potential","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000044288,ENSMUSG00000027950,ENSMUSG00000075316,ENSMUSG00000021730"
"GOTERM_BP_DIRECT","synaptic vesicle cycle","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000059602,ENSMUSG00000035390,ENSMUSG00000009394,ENSMUSG00000037217"
"GOTERM_BP_DIRECT","gamma-aminobutyric acid import","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000030310,ENSMUSG00000037771,ENSMUSG00000030108,ENSMUSG00000069072"
"GOTERM_BP_DIRECT","trigeminal nerve structural organization","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000031398,ENSMUSG00000028883,ENSMUSG00000025810,ENSMUSG00000029765"
"GOTERM_BP_DIRECT","negative regulation of delayed rectifier potassium channel activity","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000027827,ENSMUSG00000069601,ENSMUSG00000046168,ENSMUSG00000039672"
"GOTERM_BP_DIRECT","adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway","4","1857","6","13832","3.52e-2","4.77e-1","4.97","1.00e+0","4.62e-1","3.88e-3","ENSMUSG00000032773,ENSMUSG00000046159,ENSMUSG00000000766,ENSMUSG00000045613"
"GOTERM_BP_DIRECT","response to nicotine","10","1857","35","13832","3.75e-2","5.07e-1","2.13","1.00e+0","4.91e-1","1.42e-2","ENSMUSG00000044288,ENSMUSG00000030043,ENSMUSG00000061718,ENSMUSG00000007097,ENSMUSG00000025905,ENSMUSG00000027950,ENSMUSG00000024462,ENSMUSG00000030525,ENSMUSG00000026344,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","positive regulation of axon extension","12","1857","46","13832","3.76e-2","5.07e-1","1.94","1.00e+0","4.92e-1","1.59e-2","ENSMUSG00000041362,ENSMUSG00000018411,ENSMUSG00000015291,ENSMUSG00000038264,ENSMUSG00000051243,ENSMUSG00000033618,ENSMUSG00000022240,ENSMUSG00000029291,ENSMUSG00000031391,ENSMUSG00000018507,ENSMUSG00000018820,ENSMUSG00000041710"
"GOTERM_BP_DIRECT","detection of mechanical stimulus involved in sensory perception of sound","6","1857","15","13832","4.07e-2","5.42e-1","2.98","1.00e+0","5.26e-1","9.84e-3","ENSMUSG00000005672,ENSMUSG00000062252,ENSMUSG00000074818,ENSMUSG00000030302,ENSMUSG00000052613,ENSMUSG00000022346"
"GOTERM_BP_DIRECT","negative regulation of cell-matrix adhesion","6","1857","15","13832","4.07e-2","5.42e-1","2.98","1.00e+0","5.26e-1","9.84e-3","ENSMUSG00000022425,ENSMUSG00000027750,ENSMUSG00000022508,ENSMUSG00000063531,ENSMUSG00000046449,ENSMUSG00000019359"
"GOTERM_BP_DIRECT","regulation of cell communication","6","1857","15","13832","4.07e-2","5.42e-1","2.98","1.00e+0","5.26e-1","9.84e-3","ENSMUSG00000034799,ENSMUSG00000026959,ENSMUSG00000062991,ENSMUSG00000042429,ENSMUSG00000006435,ENSMUSG00000046182"
"GOTERM_BP_DIRECT","cellular response to zinc ion","6","1857","15","13832","4.07e-2","5.42e-1","2.98","1.00e+0","5.26e-1","9.84e-3","ENSMUSG00000033676,ENSMUSG00000020436,ENSMUSG00000031760,ENSMUSG00000049265,ENSMUSG00000059003,ENSMUSG00000018589"
"GOTERM_BP_DIRECT","glucose homeostasis","23","1857","112","13832","4.09e-2","5.43e-1","1.53","1.00e+0","5.27e-1","2.34e-2","ENSMUSG00000053164,ENSMUSG00000037428,ENSMUSG00000034701,ENSMUSG00000029135,ENSMUSG00000057722,ENSMUSG00000004110,ENSMUSG00000060924,ENSMUSG00000076431,ENSMUSG00000051331,ENSMUSG00000032360,ENSMUSG00000009376,ENSMUSG00000006127,ENSMUSG00000000394,ENSMUSG00000041268,ENSMUSG00000022376,ENSMUSG00000042744,ENSMUSG00000044288,ENSMUSG00000037370,ENSMUSG00000028518,ENSMUSG00000025959,ENSMUSG00000014158,ENSMUSG00000022829,ENSMUSG00000050541"
"GOTERM_BP_DIRECT","glial cell differentiation","8","1857","25","13832","4.16e-2","5.49e-1","2.38","1.00e+0","5.33e-1","1.35e-2","ENSMUSG00000030087,ENSMUSG00000008575,ENSMUSG00000042453,ENSMUSG00000062991,ENSMUSG00000029603,ENSMUSG00000047261,ENSMUSG00000036766,ENSMUSG00000027612"
"GOTERM_BP_DIRECT","sensory organ development","8","1857","25","13832","4.16e-2","5.49e-1","2.38","1.00e+0","5.33e-1","1.35e-2","ENSMUSG00000031376,ENSMUSG00000034701,ENSMUSG00000026609,ENSMUSG00000030209,ENSMUSG00000038255,ENSMUSG00000037984,ENSMUSG00000025128,ENSMUSG00000030302"
"GOTERM_BP_DIRECT","sensory perception of smell","7","1857","20","13832","4.22e-2","5.52e-1","2.61","1.00e+0","5.35e-1","1.22e-2","ENSMUSG00000041771,ENSMUSG00000032177,ENSMUSG00000052512,ENSMUSG00000004347,ENSMUSG00000041268,ENSMUSG00000024524,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","neutral amino acid transport","7","1857","20","13832","4.22e-2","5.52e-1","2.61","1.00e+0","5.35e-1","1.22e-2","ENSMUSG00000005089,ENSMUSG00000022180,ENSMUSG00000030495,ENSMUSG00000019894,ENSMUSG00000005360,ENSMUSG00000031170,ENSMUSG00000027894"
"GOTERM_BP_DIRECT","cerebrospinal fluid circulation","7","1857","20","13832","4.22e-2","5.52e-1","2.61","1.00e+0","5.35e-1","1.22e-2","ENSMUSG00000056752,ENSMUSG00000053161,ENSMUSG00000072663,ENSMUSG00000035394,ENSMUSG00000027676,ENSMUSG00000022375,ENSMUSG00000022783"
"GOTERM_BP_DIRECT","clathrin coat assembly","7","1857","20","13832","4.22e-2","5.52e-1","2.61","1.00e+0","5.35e-1","1.22e-2","ENSMUSG00000000915,ENSMUSG00000033066,ENSMUSG00000070000,ENSMUSG00000033419,ENSMUSG00000029126,ENSMUSG00000020297,ENSMUSG00000025468"
"GOTERM_BP_DIRECT","response to estradiol","17","1857","76","13832","4.28e-2","5.57e-1","1.67","1.00e+0","5.41e-1","2.20e-2","ENSMUSG00000029135,ENSMUSG00000030043,ENSMUSG00000027750,ENSMUSG00000056155,ENSMUSG00000026797,ENSMUSG00000032060,ENSMUSG00000004267,ENSMUSG00000029778,ENSMUSG00000020027,ENSMUSG00000020599,ENSMUSG00000020524,ENSMUSG00000096146,ENSMUSG00000020647,ENSMUSG00000039106,ENSMUSG00000013584,ENSMUSG00000050965,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","heterophilic cell-cell adhesion","11","1857","42","13832","4.75e-2","5.97e-1","1.95","1.00e+0","5.80e-1","2.00e-2","ENSMUSG00000052372,ENSMUSG00000024109,ENSMUSG00000047139,ENSMUSG00000071424,ENSMUSG00000059974,ENSMUSG00000028399,ENSMUSG00000031391,ENSMUSG00000062257,ENSMUSG00000005338,ENSMUSG00000063887,ENSMUSG00000040037"
"GOTERM_BP_DIRECT","positive regulation of calcium-mediated signaling","9","1857","31","13832","4.76e-2","5.97e-1","2.16","1.00e+0","5.80e-1","1.76e-2","ENSMUSG00000047139,ENSMUSG00000041380,ENSMUSG00000049583,ENSMUSG00000039542,ENSMUSG00000079037,ENSMUSG00000038255,ENSMUSG00000031391,ENSMUSG00000040037,ENSMUSG00000031841"
"GOTERM_BP_DIRECT","response to cold","9","1857","31","13832","4.76e-2","5.97e-1","2.16","1.00e+0","5.80e-1","1.76e-2","ENSMUSG00000037428,ENSMUSG00000058756,ENSMUSG00000031808,ENSMUSG00000023912,ENSMUSG00000035283,ENSMUSG00000039278,ENSMUSG00000036510,ENSMUSG00000045193,ENSMUSG00000030525"
"GOTERM_BP_DIRECT","behavioral response to nicotine","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000023192,ENSMUSG00000041380,ENSMUSG00000027584,ENSMUSG00000027950,ENSMUSG00000030525"
"GOTERM_BP_DIRECT","activation of adenylate cyclase activity","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000021478,ENSMUSG00000022622,ENSMUSG00000021536,ENSMUSG00000024524,ENSMUSG00000020431"
"GOTERM_BP_DIRECT","excitatory chemical synaptic transmission","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000056258,ENSMUSG00000041552,ENSMUSG00000045441,ENSMUSG00000053930,ENSMUSG00000016346"
"GOTERM_BP_DIRECT","response to magnesium ion","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000021313,ENSMUSG00000025889,ENSMUSG00000037370,ENSMUSG00000079056,ENSMUSG00000035681"
"GOTERM_BP_DIRECT","negative regulation of cytoplasmic translation","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000042751,ENSMUSG00000038132,ENSMUSG00000039652,ENSMUSG00000039782,ENSMUSG00000020300"
"GOTERM_BP_DIRECT","dendritic spine organization","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000033676,ENSMUSG00000020886,ENSMUSG00000029608,ENSMUSG00000059003,ENSMUSG00000030525"
"GOTERM_BP_DIRECT","regulation of potassium ion transport","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000069601,ENSMUSG00000051726,ENSMUSG00000074575,ENSMUSG00000061576,ENSMUSG00000032259"
"GOTERM_BP_DIRECT","neuron cell-cell adhesion","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000024109,ENSMUSG00000015829,ENSMUSG00000048895,ENSMUSG00000063887,ENSMUSG00000031302"
"GOTERM_BP_DIRECT","phototransduction","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000041771,ENSMUSG00000068696,ENSMUSG00000020704,ENSMUSG00000029544,ENSMUSG00000037996"
"GOTERM_BP_DIRECT","negative regulation of appetite","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000032532,ENSMUSG00000041907,ENSMUSG00000047259,ENSMUSG00000071112,ENSMUSG00000000394"
"GOTERM_BP_DIRECT","positive regulation of inhibitory postsynaptic potential","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000041670,ENSMUSG00000030209,ENSMUSG00000059003,ENSMUSG00000031302,ENSMUSG00000027568"
"GOTERM_BP_DIRECT","cerebellar granule cell differentiation","5","1857","11","13832","4.89e-2","5.97e-1","3.39","1.00e+0","5.80e-1","9.93e-3","ENSMUSG00000024109,ENSMUSG00000071424,ENSMUSG00000001911,ENSMUSG00000066129,ENSMUSG00000030302"
