"Category","Term","Count","List Total","Pop Hits","Pop Total","P-Value","Benjamini","Fold Enrichment","Bonferroni","FDR","Fisher Exact","User Ids"
"GOTERM_BP_DIRECT","positive regulation of transcription by RNA polymerase II","92","853","1050","13832","4.94e-4","4.87e-2","1.42","8.66e-1","4.80e-2","3.26e-4","ENSMUSG00000009900,ENSMUSG00000062939,ENSMUSG00000054191,ENSMUSG00000026686,ENSMUSG00000045518,ENSMUSG00000002633,ENSMUSG00000024985,ENSMUSG00000020542,ENSMUSG00000043013,ENSMUSG00000021359,ENSMUSG00000042002,ENSMUSG00000021318,ENSMUSG00000001228,ENSMUSG00000039476,ENSMUSG00000021835,ENSMUSG00000034460,ENSMUSG00000017724,ENSMUSG00000051367,ENSMUSG00000045394,ENSMUSG00000038146,ENSMUSG00000078249,ENSMUSG00000039830,ENSMUSG00000036446,ENSMUSG00000032369,ENSMUSG00000036602,ENSMUSG00000032402,ENSMUSG00000035799,ENSMUSG00000004661,ENSMUSG00000027684,ENSMUSG00000057113,ENSMUSG00000055210,ENSMUSG00000053110,ENSMUSG00000048001,ENSMUSG00000061013,ENSMUSG00000024134,ENSMUSG00000020053,ENSMUSG00000049577,ENSMUSG00000046714,ENSMUSG00000028736,ENSMUSG00000028977,ENSMUSG00000046711,ENSMUSG00000002603,ENSMUSG00000066224,ENSMUSG00000109771,ENSMUSG00000039745,ENSMUSG00000031103,ENSMUSG00000052942,ENSMUSG00000051413,ENSMUSG00000053560,ENSMUSG00000004231,ENSMUSG00000015846,ENSMUSG00000078302,ENSMUSG00000048450,ENSMUSG00000029373,ENSMUSG00000050295,ENSMUSG00000026586,ENSMUSG00000004872,ENSMUSG00000020122,ENSMUSG00000027833,ENSMUSG00000001288,ENSMUSG00000026628,ENSMUSG00000017861,ENSMUSG00000019564,ENSMUSG00000014030,ENSMUSG00000038765,ENSMUSG00000031734,ENSMUSG00000056758,ENSMUSG00000038403,ENSMUSG00000078496,ENSMUSG00000029322,ENSMUSG00000049791,ENSMUSG00000031162,ENSMUSG00000027985,ENSMUSG00000022053,ENSMUSG00000040310,ENSMUSG00000068428,ENSMUSG00000027547,ENSMUSG00000045005,ENSMUSG00000025407,ENSMUSG00000020037,ENSMUSG00000039087,ENSMUSG00000073209,ENSMUSG00000026815,ENSMUSG00000028717,ENSMUSG00000048904,ENSMUSG00000037188,ENSMUSG00000025927,ENSMUSG00000021848,ENSMUSG00000051159,ENSMUSG00000037621,ENSMUSG00000034673,ENSMUSG00000055799"
"GOTERM_BP_DIRECT","extracellular matrix organization","20","853","133","13832","5.02e-4","4.87e-2","2.44","8.71e-1","4.80e-2","1.83e-4","ENSMUSG00000004098,ENSMUSG00000028197,ENSMUSG00000031740,ENSMUSG00000009900,ENSMUSG00000033453,ENSMUSG00000029163,ENSMUSG00000026043,ENSMUSG00000026147,ENSMUSG00000056174,ENSMUSG00000001435,ENSMUSG00000006369,ENSMUSG00000020583,ENSMUSG00000023886,ENSMUSG00000028339,ENSMUSG00000022449,ENSMUSG00000045672,ENSMUSG00000035493,ENSMUSG00000031825,ENSMUSG00000053897,ENSMUSG00000074852"
"GOTERM_BP_DIRECT","liver regeneration","9","853","32","13832","5.60e-4","5.31e-2","4.56","8.98e-1","5.23e-2","9.56e-5","ENSMUSG00000020334,ENSMUSG00000025407,ENSMUSG00000033685,ENSMUSG00000002603,ENSMUSG00000021318,ENSMUSG00000006800,ENSMUSG00000020122,ENSMUSG00000063975,ENSMUSG00000070348"
"GOTERM_BP_DIRECT","neuron fate commitment","9","853","33","13832","7.00e-4","6.48e-2","4.42","9.42e-1","6.38e-2","1.24e-4","ENSMUSG00000042002,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000021848,ENSMUSG00000038146,ENSMUSG00000039830,ENSMUSG00000002633,ENSMUSG00000004872,ENSMUSG00000028736"
"GOTERM_BP_DIRECT","placenta development","10","853","41","13832","7.18e-4","6.50e-2","3.96","9.46e-1","6.40e-2","1.47e-4","ENSMUSG00000061082,ENSMUSG00000092035,ENSMUSG00000015846,ENSMUSG00000027820,ENSMUSG00000051159,ENSMUSG00000051811,ENSMUSG00000020782,ENSMUSG00000072082,ENSMUSG00000024598,ENSMUSG00000073988"
"GOTERM_BP_DIRECT","thrombin-activated receptor signaling pathway","5","853","8","13832","8.19e-4","7.25e-2","10.13","9.65e-1","7.14e-2","4.22e-5","ENSMUSG00000021676,ENSMUSG00000050147,ENSMUSG00000031613,ENSMUSG00000020120,ENSMUSG00000021675"
"GOTERM_BP_DIRECT","positive regulation of exit from mitosis","4","853","4","13832","8.89e-4","7.70e-2","16.22","9.73e-1","7.59e-2","1.44e-5","ENSMUSG00000048904,ENSMUSG00000001403,ENSMUSG00000002603,ENSMUSG00000017716"
"GOTERM_BP_DIRECT","immune response","20","853","140","13832","9.52e-4","8.08e-2","2.32","9.79e-1","7.96e-2","3.67e-4","ENSMUSG00000078452,ENSMUSG00000029372,ENSMUSG00000029373,ENSMUSG00000035929,ENSMUSG00000060550,ENSMUSG00000027347,ENSMUSG00000061232,ENSMUSG00000025573,ENSMUSG00000021871,ENSMUSG00000079164,ENSMUSG00000040152,ENSMUSG00000073409,ENSMUSG00000016206,ENSMUSG00000073421,ENSMUSG00000039942,ENSMUSG00000036103,ENSMUSG00000053835,ENSMUSG00000053219,ENSMUSG00000032402,ENSMUSG00000032369"
"GOTERM_BP_DIRECT","regulation of DNA-templated transcription","92","853","1074","13832","1.01e-3","8.26e-2","1.39","9.84e-1","8.14e-2","7.02e-4","ENSMUSG00000029595,ENSMUSG00000059246,ENSMUSG00000062939,ENSMUSG00000058794,ENSMUSG00000054191,ENSMUSG00000026686,ENSMUSG00000002633,ENSMUSG00000024985,ENSMUSG00000097084,ENSMUSG00000021359,ENSMUSG00000042002,ENSMUSG00000021318,ENSMUSG00000039476,ENSMUSG00000041075,ENSMUSG00000030507,ENSMUSG00000034460,ENSMUSG00000017724,ENSMUSG00000051367,ENSMUSG00000038146,ENSMUSG00000078249,ENSMUSG00000070803,ENSMUSG00000039830,ENSMUSG00000036602,ENSMUSG00000032402,ENSMUSG00000093846,ENSMUSG00000041309,ENSMUSG00000055210,ENSMUSG00000048001,ENSMUSG00000061013,ENSMUSG00000024134,ENSMUSG00000026630,ENSMUSG00000043969,ENSMUSG00000095193,ENSMUSG00000046714,ENSMUSG00000047407,ENSMUSG00000028736,ENSMUSG00000022676,ENSMUSG00000028977,ENSMUSG00000029546,ENSMUSG00000046711,ENSMUSG00000021469,ENSMUSG00000109771,ENSMUSG00000031103,ENSMUSG00000055102,ENSMUSG00000004231,ENSMUSG00000015846,ENSMUSG00000078302,ENSMUSG00000048450,ENSMUSG00000074221,ENSMUSG00000050295,ENSMUSG00000048012,ENSMUSG00000063245,ENSMUSG00000096299,ENSMUSG00000021175,ENSMUSG00000026586,ENSMUSG00000004872,ENSMUSG00000043753,ENSMUSG00000042821,ENSMUSG00000027833,ENSMUSG00000001288,ENSMUSG00000091243,ENSMUSG00000026628,ENSMUSG00000019564,ENSMUSG00000034041,ENSMUSG00000014030,ENSMUSG00000038765,ENSMUSG00000031737,ENSMUSG00000078502,ENSMUSG00000031734,ENSMUSG00000056758,ENSMUSG00000078496,ENSMUSG00000034758,ENSMUSG00000014603,ENSMUSG00000031241,ENSMUSG00000031162,ENSMUSG00000027985,ENSMUSG00000022053,ENSMUSG00000027868,ENSMUSG00000040310,ENSMUSG00000022178,ENSMUSG00000025407,ENSMUSG00000020037,ENSMUSG00000066000,ENSMUSG00000066687,ENSMUSG00000039200,ENSMUSG00000025927,ENSMUSG00000042372,ENSMUSG00000036098,ENSMUSG00000021848,ENSMUSG00000051159,ENSMUSG00000053897,ENSMUSG00000034673"
"GOTERM_BP_DIRECT","ureteric bud development","10","853","43","13832","1.03e-3","8.26e-2","3.77","9.85e-1","8.14e-2","2.24e-4","ENSMUSG00000004231,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000050295,ENSMUSG00000051367,ENSMUSG00000045394,ENSMUSG00000037211,ENSMUSG00000007888,ENSMUSG00000046714,ENSMUSG00000032402"
"GOTERM_BP_DIRECT","glycolytic process","10","853","43","13832","1.03e-3","8.26e-2","3.77","9.85e-1","8.14e-2","2.24e-4","ENSMUSG00000030695,ENSMUSG00000033685,ENSMUSG00000000628,ENSMUSG00000011752,ENSMUSG00000059040,ENSMUSG00000020277,ENSMUSG00000020475,ENSMUSG00000062070,ENSMUSG00000041237,ENSMUSG00000023456"
"GOTERM_BP_DIRECT","embryonic digestive tract morphogenesis","6","853","14","13832","1.10e-3","8.61e-2","6.95","9.89e-1","8.48e-2","1.06e-4","ENSMUSG00000032387,ENSMUSG00000021318,ENSMUSG00000024134,ENSMUSG00000002633,ENSMUSG00000024985,ENSMUSG00000027833"
"GOTERM_BP_DIRECT","heart development","32","853","281","13832","1.16e-3","8.89e-2","1.85","9.91e-1","8.75e-2","5.78e-4","ENSMUSG00000009900,ENSMUSG00000015846,ENSMUSG00000041957,ENSMUSG00000048450,ENSMUSG00000050295,ENSMUSG00000057123,ENSMUSG00000026043,ENSMUSG00000042745,ENSMUSG00000002633,ENSMUSG00000000214,ENSMUSG00000004872,ENSMUSG00000006235,ENSMUSG00000097084,ENSMUSG00000020542,ENSMUSG00000022941,ENSMUSG00000025219,ENSMUSG00000022803,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000078249,ENSMUSG00000022090,ENSMUSG00000007872,ENSMUSG00000031740,ENSMUSG00000049577,ENSMUSG00000079042,ENSMUSG00000046714,ENSMUSG00000027547,ENSMUSG00000046711,ENSMUSG00000021127,ENSMUSG00000002603,ENSMUSG00000027070,ENSMUSG00000035104"
"GOTERM_BP_DIRECT","neural tube development","11","853","53","13832","1.29e-3","9.42e-2","3.37","9.95e-1","9.27e-2","3.21e-4","ENSMUSG00000021127,ENSMUSG00000079259,ENSMUSG00000002603,ENSMUSG00000021318,ENSMUSG00000048001,ENSMUSG00000024985,ENSMUSG00000004872,ENSMUSG00000028736,ENSMUSG00000027547,ENSMUSG00000042106,ENSMUSG00000006445"
"GOTERM_BP_DIRECT","skeletal system morphogenesis","11","853","53","13832","1.29e-3","9.42e-2","3.37","9.95e-1","9.27e-2","3.21e-4","ENSMUSG00000004098,ENSMUSG00000031740,ENSMUSG00000021359,ENSMUSG00000044042,ENSMUSG00000020846,ENSMUSG00000026043,ENSMUSG00000051367,ENSMUSG00000022483,ENSMUSG00000040310,ENSMUSG00000027833,ENSMUSG00000029546"
"GOTERM_BP_DIRECT","positive regulation of BMP signaling pathway","9","853","36","13832","1.29e-3","9.42e-2","4.05","9.95e-1","9.27e-2","2.57e-4","ENSMUSG00000016918,ENSMUSG00000021469,ENSMUSG00000055653,ENSMUSG00000078302,ENSMUSG00000048450,ENSMUSG00000021835,ENSMUSG00000048001,ENSMUSG00000038677,ENSMUSG00000035403"
"GOTERM_BP_DIRECT","response to xenobiotic stimulus","30","853","259","13832","1.32e-3","9.44e-2","1.88","9.95e-1","9.30e-2","6.47e-4","ENSMUSG00000031891,ENSMUSG00000028463,ENSMUSG00000027478,ENSMUSG00000041736,ENSMUSG00000021871,ENSMUSG00000027239,ENSMUSG00000003849,ENSMUSG00000019960,ENSMUSG00000025219,ENSMUSG00000032849,ENSMUSG00000029084,ENSMUSG00000057789,ENSMUSG00000070348,ENSMUSG00000032303,ENSMUSG00000032126,ENSMUSG00000031520,ENSMUSG00000031740,ENSMUSG00000027984,ENSMUSG00000027323,ENSMUSG00000043969,ENSMUSG00000026354,ENSMUSG00000001435,ENSMUSG00000047407,ENSMUSG00000040152,ENSMUSG00000000409,ENSMUSG00000002603,ENSMUSG00000025927,ENSMUSG00000020838,ENSMUSG00000053279,ENSMUSG00000034115"
"GOTERM_BP_DIRECT","BMP signaling pathway","12","853","63","13832","1.47e-3","1.03e-1","3.09","9.97e-1","1.01e-1","4.04e-4","ENSMUSG00000009900,ENSMUSG00000021469,ENSMUSG00000042377,ENSMUSG00000054675,ENSMUSG00000048450,ENSMUSG00000047443,ENSMUSG00000021835,ENSMUSG00000031283,ENSMUSG00000027985,ENSMUSG00000042745,ENSMUSG00000021464,ENSMUSG00000038403"
"GOTERM_BP_DIRECT","negative regulation of Wnt signaling pathway","11","853","54","13832","1.50e-3","1.04e-1","3.30","9.98e-1","1.02e-1","3.81e-4","ENSMUSG00000024868,ENSMUSG00000028031,ENSMUSG00000020844,ENSMUSG00000032717,ENSMUSG00000042988,ENSMUSG00000027004,ENSMUSG00000002633,ENSMUSG00000001494,ENSMUSG00000070867,ENSMUSG00000020176,ENSMUSG00000056758"
"GOTERM_BP_DIRECT","positive regulation of epithelial cell proliferation","12","853","64","13832","1.67e-3","1.12e-1","3.04","9.99e-1","1.11e-1","4.69e-4","ENSMUSG00000031520,ENSMUSG00000004231,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000053110,ENSMUSG00000042745,ENSMUSG00000020053,ENSMUSG00000024985,ENSMUSG00000020122,ENSMUSG00000035799,ENSMUSG00000025105,ENSMUSG00000032511"
"GOTERM_BP_DIRECT","platelet formation","7","853","22","13832","1.71e-3","1.12e-1","5.16","9.99e-1","1.11e-1","2.49e-4","ENSMUSG00000028717,ENSMUSG00000016255,ENSMUSG00000031162,ENSMUSG00000049577,ENSMUSG00000030159,ENSMUSG00000073414,ENSMUSG00000006389"
"GOTERM_BP_DIRECT","anatomical structure morphogenesis","11","853","55","13832","1.73e-3","1.12e-1","3.24","9.99e-1","1.11e-1","4.51e-4","ENSMUSG00000043013,ENSMUSG00000005087,ENSMUSG00000059246,ENSMUSG00000078302,ENSMUSG00000050295,ENSMUSG00000055210,ENSMUSG00000037621,ENSMUSG00000001435,ENSMUSG00000046714,ENSMUSG00000097084,ENSMUSG00000032402"
"GOTERM_BP_DIRECT","regulation of cell population proliferation","23","853","181","13832","1.74e-3","1.12e-1","2.06","9.99e-1","1.11e-1","7.63e-4","ENSMUSG00000029595,ENSMUSG00000032113,ENSMUSG00000024053,ENSMUSG00000062939,ENSMUSG00000027684,ENSMUSG00000056220,ENSMUSG00000029163,ENSMUSG00000057113,ENSMUSG00000029373,ENSMUSG00000053110,ENSMUSG00000020053,ENSMUSG00000002633,ENSMUSG00000001435,ENSMUSG00000020122,ENSMUSG00000004665,ENSMUSG00000028717,ENSMUSG00000021359,ENSMUSG00000002603,ENSMUSG00000021318,ENSMUSG00000027907,ENSMUSG00000025927,ENSMUSG00000034165,ENSMUSG00000019987"
"GOTERM_BP_DIRECT","negative regulation of DNA-templated transcription","51","853","532","13832","1.85e-3","1.16e-1","1.55","9.99e-1","1.15e-1","1.11e-3","ENSMUSG00000059288,ENSMUSG00000006715,ENSMUSG00000059040,ENSMUSG00000024985,ENSMUSG00000026646,ENSMUSG00000021359,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000007805,ENSMUSG00000034460,ENSMUSG00000030669,ENSMUSG00000078249,ENSMUSG00000029084,ENSMUSG00000036602,ENSMUSG00000035799,ENSMUSG00000027684,ENSMUSG00000041309,ENSMUSG00000049892,ENSMUSG00000048001,ENSMUSG00000046711,ENSMUSG00000021469,ENSMUSG00000002603,ENSMUSG00000032717,ENSMUSG00000032715,ENSMUSG00000034205,ENSMUSG00000055102,ENSMUSG00000079110,ENSMUSG00000004231,ENSMUSG00000078302,ENSMUSG00000048450,ENSMUSG00000074221,ENSMUSG00000048012,ENSMUSG00000042745,ENSMUSG00000027478,ENSMUSG00000042821,ENSMUSG00000026628,ENSMUSG00000072244,ENSMUSG00000014030,ENSMUSG00000056758,ENSMUSG00000034765,ENSMUSG00000078496,ENSMUSG00000007872,ENSMUSG00000017716,ENSMUSG00000031241,ENSMUSG00000027985,ENSMUSG00000039087,ENSMUSG00000066687,ENSMUSG00000025927,ENSMUSG00000051159,ENSMUSG00000037621,ENSMUSG00000055799"
"GOTERM_BP_DIRECT","response to hypoxia","23","853","182","13832","1.86e-3","1.16e-1","2.05","9.99e-1","1.15e-1","8.24e-4","ENSMUSG00000025270,ENSMUSG00000034205,ENSMUSG00000031520,ENSMUSG00000031740,ENSMUSG00000033685,ENSMUSG00000031891,ENSMUSG00000049791,ENSMUSG00000017969,ENSMUSG00000028463,ENSMUSG00000027577,ENSMUSG00000027478,ENSMUSG00000026354,ENSMUSG00000000214,ENSMUSG00000022178,ENSMUSG00000029007,ENSMUSG00000041237,ENSMUSG00000020542,ENSMUSG00000000628,ENSMUSG00000002603,ENSMUSG00000020838,ENSMUSG00000029084,ENSMUSG00000027071,ENSMUSG00000032402"
"GOTERM_BP_DIRECT","platelet activation","8","853","30","13832","1.91e-3","1.16e-1","4.32","1.00e+0","1.15e-1","3.51e-4","ENSMUSG00000009900,ENSMUSG00000020787,ENSMUSG00000020689,ENSMUSG00000058620,ENSMUSG00000029373,ENSMUSG00000014361,ENSMUSG00000050147,ENSMUSG00000023993"
"GOTERM_BP_DIRECT","embryonic morphogenesis","8","853","30","13832","1.91e-3","1.16e-1","4.32","1.00e+0","1.15e-1","3.51e-4","ENSMUSG00000021469,ENSMUSG00000048450,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000002633,ENSMUSG00000024598,ENSMUSG00000027833,ENSMUSG00000001288"
"GOTERM_BP_DIRECT","ductus arteriosus closure","4","853","5","13832","2.12e-3","1.26e-1","12.97","1.00e+0","1.24e-1","6.83e-5","ENSMUSG00000025927,ENSMUSG00000039942,ENSMUSG00000031613,ENSMUSG00000020542"
"GOTERM_BP_DIRECT","forebrain development","15","853","96","13832","2.17e-3","1.26e-1","2.53","1.00e+0","1.24e-1","7.52e-4","ENSMUSG00000029697,ENSMUSG00000027684,ENSMUSG00000048450,ENSMUSG00000043969,ENSMUSG00000002633,ENSMUSG00000020037,ENSMUSG00000024868,ENSMUSG00000025407,ENSMUSG00000048904,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000021848,ENSMUSG00000038146,ENSMUSG00000027070,ENSMUSG00000052920"
"GOTERM_BP_DIRECT","spinal cord association neuron differentiation","5","853","10","13832","2.22e-3","1.26e-1","8.11","1.00e+0","1.24e-1","1.71e-4","ENSMUSG00000029595,ENSMUSG00000009900,ENSMUSG00000028717,ENSMUSG00000004872,ENSMUSG00000028736"
"GOTERM_BP_DIRECT","tongue development","5","853","10","13832","2.22e-3","1.26e-1","8.11","1.00e+0","1.24e-1","1.71e-4","ENSMUSG00000021318,ENSMUSG00000034460,ENSMUSG00000051367,ENSMUSG00000027985,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","cell-matrix adhesion","13","853","76","13832","2.23e-3","1.26e-1","2.77","1.00e+0","1.24e-1","6.96e-4","ENSMUSG00000004098,ENSMUSG00000029163,ENSMUSG00000026043,ENSMUSG00000028369,ENSMUSG00000000555,ENSMUSG00000047953,ENSMUSG00000024965,ENSMUSG00000020689,ENSMUSG00000035273,ENSMUSG00000022817,ENSMUSG00000039115,ENSMUSG00000034664,ENSMUSG00000019997"
"GOTERM_BP_DIRECT","blood coagulation","11","853","57","13832","2.29e-3","1.28e-1","3.13","1.00e+0","1.26e-1","6.21e-4","ENSMUSG00000006574,ENSMUSG00000033544,ENSMUSG00000047953,ENSMUSG00000030054,ENSMUSG00000000244,ENSMUSG00000050147,ENSMUSG00000050675,ENSMUSG00000002633,ENSMUSG00000073414,ENSMUSG00000031444,ENSMUSG00000021675"
"GOTERM_BP_DIRECT","negative regulation of canonical Wnt signaling pathway","18","853","130","13832","2.58e-3","1.42e-1","2.25","1.00e+0","1.40e-1","1.03e-3","ENSMUSG00000028031,ENSMUSG00000055653,ENSMUSG00000034758,ENSMUSG00000050010,ENSMUSG00000042988,ENSMUSG00000030170,ENSMUSG00000027004,ENSMUSG00000002633,ENSMUSG00000001494,ENSMUSG00000024985,ENSMUSG00000021464,ENSMUSG00000022676,ENSMUSG00000027239,ENSMUSG00000024868,ENSMUSG00000025407,ENSMUSG00000045377,ENSMUSG00000021318,ENSMUSG00000051855"
"GOTERM_BP_DIRECT","face morphogenesis","9","853","40","13832","2.65e-3","1.44e-1","3.65","1.00e+0","1.42e-1","5.97e-4","ENSMUSG00000024868,ENSMUSG00000031740,ENSMUSG00000021359,ENSMUSG00000002603,ENSMUSG00000048450,ENSMUSG00000007805,ENSMUSG00000027985,ENSMUSG00000031825,ENSMUSG00000024985"
"GOTERM_BP_DIRECT","chondrocyte differentiation","10","853","49","13832","2.71e-3","1.45e-1","3.31","1.00e+0","1.42e-1","6.87e-4","ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000035493,ENSMUSG00000026043,ENSMUSG00000032492,ENSMUSG00000022483,ENSMUSG00000024134,ENSMUSG00000030170,ENSMUSG00000056758,ENSMUSG00000027833"
"GOTERM_BP_DIRECT","artery morphogenesis","7","853","24","13832","2.77e-3","1.45e-1","4.73","1.00e+0","1.42e-1","4.53e-4","ENSMUSG00000039476,ENSMUSG00000050295,ENSMUSG00000057123,ENSMUSG00000032193,ENSMUSG00000038146,ENSMUSG00000026586,ENSMUSG00000046714"
"GOTERM_BP_DIRECT","thyroid gland development","7","853","24","13832","2.77e-3","1.45e-1","4.73","1.00e+0","1.42e-1","4.53e-4","ENSMUSG00000046711,ENSMUSG00000025219,ENSMUSG00000016255,ENSMUSG00000051367,ENSMUSG00000078249,ENSMUSG00000002633,ENSMUSG00000032402"
"GOTERM_BP_DIRECT","positive regulation of apoptotic process","35","853","335","13832","2.85e-3","1.47e-1","1.69","1.00e+0","1.45e-1","1.56e-3","ENSMUSG00000055102,ENSMUSG00000015846,ENSMUSG00000026389,ENSMUSG00000032380,ENSMUSG00000041736,ENSMUSG00000024985,ENSMUSG00000028801,ENSMUSG00000024521,ENSMUSG00000001288,ENSMUSG00000021215,ENSMUSG00000019960,ENSMUSG00000021835,ENSMUSG00000062210,ENSMUSG00000037211,ENSMUSG00000031613,ENSMUSG00000035873,ENSMUSG00000010751,ENSMUSG00000057789,ENSMUSG00000032369,ENSMUSG00000007872,ENSMUSG00000031740,ENSMUSG00000056220,ENSMUSG00000024053,ENSMUSG00000029163,ENSMUSG00000022074,ENSMUSG00000026196,ENSMUSG00000027004,ENSMUSG00000000320,ENSMUSG00000036390,ENSMUSG00000021469,ENSMUSG00000068220,ENSMUSG00000002603,ENSMUSG00000066687,ENSMUSG00000053279,ENSMUSG00000050106"
"GOTERM_BP_DIRECT","positive regulation of smoothened signaling pathway","11","853","59","13832","2.98e-3","1.51e-1","3.02","1.00e+0","1.49e-1","8.41e-4","ENSMUSG00000025407,ENSMUSG00000026170,ENSMUSG00000031891,ENSMUSG00000055653,ENSMUSG00000039476,ENSMUSG00000037375,ENSMUSG00000038677,ENSMUSG00000026586,ENSMUSG00000002633,ENSMUSG00000000126,ENSMUSG00000027833"
"GOTERM_BP_DIRECT","animal organ morphogenesis","16","853","110","13832","3.00e-3","1.51e-1","2.36","1.00e+0","1.49e-1","1.13e-3","ENSMUSG00000032796,ENSMUSG00000031520,ENSMUSG00000055653,ENSMUSG00000009900,ENSMUSG00000026147,ENSMUSG00000006715,ENSMUSG00000030170,ENSMUSG00000000214,ENSMUSG00000028736,ENSMUSG00000024598,ENSMUSG00000040466,ENSMUSG00000002603,ENSMUSG00000014030,ENSMUSG00000021848,ENSMUSG00000036961,ENSMUSG00000034673"
"GOTERM_BP_DIRECT","carbon dioxide transport","5","853","11","13832","3.33e-3","1.65e-1","7.37","1.00e+0","1.63e-1","2.98e-4","ENSMUSG00000055609,ENSMUSG00000027562,ENSMUSG00000052187,ENSMUSG00000023926,ENSMUSG00000052217"
"GOTERM_BP_DIRECT","sensory organ development","7","853","25","13832","3.46e-3","1.70e-1","4.54","1.00e+0","1.67e-1","5.96e-4","ENSMUSG00000021359,ENSMUSG00000004231,ENSMUSG00000048904,ENSMUSG00000014030,ENSMUSG00000025927,ENSMUSG00000039830,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","positive regulation of branching involved in ureteric bud morphogenesis","6","853","18","13832","3.83e-3","1.83e-1","5.41","1.00e+0","1.81e-1","5.28e-4","ENSMUSG00000004231,ENSMUSG00000002603,ENSMUSG00000021835,ENSMUSG00000034460,ENSMUSG00000051367,ENSMUSG00000050199"
"GOTERM_BP_DIRECT","ventricular cardiac muscle tissue morphogenesis","6","853","18","13832","3.83e-3","1.83e-1","5.41","1.00e+0","1.81e-1","5.28e-4","ENSMUSG00000015846,ENSMUSG00000041957,ENSMUSG00000002603,ENSMUSG00000050295,ENSMUSG00000046714,ENSMUSG00000006235"
"GOTERM_BP_DIRECT","vasculature development","8","853","34","13832","4.08e-3","1.93e-1","3.82","1.00e+0","1.90e-1","8.73e-4","ENSMUSG00000045005,ENSMUSG00000028333,ENSMUSG00000021835,ENSMUSG00000057948,ENSMUSG00000030669,ENSMUSG00000027985,ENSMUSG00000078810,ENSMUSG00000002633"
"GOTERM_BP_DIRECT","positive regulation of Wnt signaling pathway","9","853","43","13832","4.24e-3","1.94e-1","3.39","1.00e+0","1.91e-1","1.04e-3","ENSMUSG00000016918,ENSMUSG00000028173,ENSMUSG00000019880,ENSMUSG00000028871,ENSMUSG00000027985,ENSMUSG00000006800,ENSMUSG00000032702,ENSMUSG00000002633,ENSMUSG00000051920"
"GOTERM_BP_DIRECT","regulation of cell differentiation","9","853","43","13832","4.24e-3","1.94e-1","3.39","1.00e+0","1.91e-1","1.04e-3","ENSMUSG00000009900,ENSMUSG00000021359,ENSMUSG00000066687,ENSMUSG00000021318,ENSMUSG00000021835,ENSMUSG00000048001,ENSMUSG00000025927,ENSMUSG00000027004,ENSMUSG00000029546"
"GOTERM_BP_DIRECT","stem cell differentiation","9","853","43","13832","4.24e-3","1.94e-1","3.39","1.00e+0","1.91e-1","1.04e-3","ENSMUSG00000050966,ENSMUSG00000021469,ENSMUSG00000004231,ENSMUSG00000048450,ENSMUSG00000021835,ENSMUSG00000017724,ENSMUSG00000045394,ENSMUSG00000055799,ENSMUSG00000056758"
"GOTERM_BP_DIRECT","inner ear development","11","853","62","13832","4.32e-3","1.96e-1","2.88","1.00e+0","1.93e-1","1.29e-3","ENSMUSG00000048904,ENSMUSG00000002603,ENSMUSG00000028333,ENSMUSG00000048450,ENSMUSG00000021318,ENSMUSG00000051367,ENSMUSG00000022483,ENSMUSG00000061232,ENSMUSG00000020053,ENSMUSG00000002633,ENSMUSG00000021464"
"GOTERM_BP_DIRECT","megakaryocyte differentiation","5","853","12","13832","4.75e-3","2.10e-1","6.76","1.00e+0","2.07e-1","4.85e-4","ENSMUSG00000028717,ENSMUSG00000031162,ENSMUSG00000049577,ENSMUSG00000073414,ENSMUSG00000040466"
"GOTERM_BP_DIRECT","epithelial to mesenchymal transition involved in endocardial cushion formation","5","853","12","13832","4.75e-3","2.10e-1","6.76","1.00e+0","2.07e-1","4.85e-4","ENSMUSG00000021469,ENSMUSG00000025219,ENSMUSG00000048450,ENSMUSG00000042821,ENSMUSG00000022676"
"GOTERM_BP_DIRECT","T cell activation","9","853","44","13832","4.91e-3","2.15e-1","3.32","1.00e+0","2.12e-1","1.24e-3","ENSMUSG00000005087,ENSMUSG00000000409,ENSMUSG00000000732,ENSMUSG00000002603,ENSMUSG00000071068,ENSMUSG00000027347,ENSMUSG00000029084,ENSMUSG00000027636,ENSMUSG00000032402"
"GOTERM_BP_DIRECT","odontogenesis","7","853","27","13832","5.20e-3","2.25e-1","4.20","1.00e+0","2.22e-1","9.88e-4","ENSMUSG00000007872,ENSMUSG00000021469,ENSMUSG00000025219,ENSMUSG00000048450,ENSMUSG00000021835,ENSMUSG00000028435,ENSMUSG00000002633"
