"ID"	"Description"	"setSize"	"enrichmentScore"	"NES"	"pvalue"	"p.adjust"	"qvalue"	"rank"	"leading_edge"
"GO:0060041"	"GO:0060041"	"retina development in camera-type eye"	170	0.344191914972153	1.43152737915462	0.010855717938705	0.0397112241534434	0.0256428072817459	2550	"tags=25%, list=16%, signal=22%"
"GO:1905806"	"GO:1905806"	"regulation of synapse pruning"	13	0.647661513099235	1.65133882284954	0.0109009520861213	0.0397520022602711	0.0256691390092861	2644	"tags=54%, list=16%, signal=45%"
"GO:0021979"	"GO:0021979"	"hypothalamus cell differentiation"	13	0.64706176300114	1.64980964348507	0.0109009520861213	0.0397520022602711	0.0256691390092861	2106	"tags=46%, list=13%, signal=40%"
"GO:1900151"	"GO:1900151"	"regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay"	25	-0.489805848863634	-1.61311190154809	0.0108955162349375	0.0397520022602711	0.0256691390092861	2019	"tags=28%, list=13%, signal=25%"
"GO:0120032"	"GO:0120032"	"regulation of plasma membrane bounded cell projection assembly"	197	0.333691239866323	1.40277670194656	0.0108822600363546	0.0397520022602711	0.0256691390092861	3482	"tags=30%, list=22%, signal=24%"
"GO:0048771"	"GO:0048771"	"tissue remodeling"	179	-0.281116391020348	-1.35036200216159	0.0108868036714368	0.0397520022602711	0.0256691390092861	3209	"tags=29%, list=20%, signal=24%"
"GO:1904018"	"GO:1904018"	"positive regulation of vasculature development"	148	-0.292785695367005	-1.36433271283192	0.0109089357194887	0.0397562526127117	0.0256718835977705	4050	"tags=36%, list=25%, signal=28%"
"GO:0075522"	"GO:0075522"	"IRES-dependent viral translational initiation"	11	-0.670282716186953	-1.75647491292766	0.0109668510090336	0.0399423536750001	0.025792055004644	2321	"tags=55%, list=14%, signal=47%"
"GO:0007140"	"GO:0007140"	"male meiotic nuclear division"	36	-0.444952012831985	-1.60063560567669	0.0109794309154505	0.0399632095305816	0.0258055222975007	2861	"tags=39%, list=18%, signal=32%"
"GO:0042659"	"GO:0042659"	"regulation of cell fate specification"	22	-0.528502419837638	-1.69244613801865	0.0110883522404666	0.0403344865340992	0.0260452677309972	2660	"tags=50%, list=17%, signal=42%"
"GO:0032332"	"GO:0032332"	"positive regulation of chondrocyte differentiation"	19	-0.566882515020298	-1.73111388224292	0.0111752061744651	0.0404234660070135	0.0261027246219548	749	"tags=26%, list=5%, signal=25%"
"GO:0070365"	"GO:0070365"	"hepatocyte differentiation"	12	-0.637404749026485	-1.70675189526633	0.0111298514679672	0.0404234660070135	0.0261027246219548	1286	"tags=33%, list=8%, signal=31%"
"GO:0016556"	"GO:0016556"	"mRNA modification"	20	-0.544867480580113	-1.68584530150803	0.0111752061744651	0.0404234660070135	0.0261027246219548	2996	"tags=55%, list=19%, signal=45%"
"GO:0035909"	"GO:0035909"	"aorta morphogenesis"	35	-0.461749789720089	-1.63646974239459	0.0111544862659276	0.0404234660070135	0.0261027246219548	3054	"tags=37%, list=19%, signal=30%"
"GO:0019080"	"GO:0019080"	"viral gene expression"	47	-0.41057706079079	-1.54290110810006	0.0111683998330238	0.0404234660070135	0.0261027246219548	4714	"tags=51%, list=29%, signal=36%"
"GO:0045639"	"GO:0045639"	"positive regulation of myeloid cell differentiation"	93	-0.341583918926466	-1.48255277432962	0.0111543042360697	0.0404234660070135	0.0261027246219548	3301	"tags=32%, list=20%, signal=26%"
"GO:0071333"	"GO:0071333"	"cellular response to glucose stimulus"	151	0.345820620551444	1.41060804586349	0.0111549983831305	0.0404234660070135	0.0261027246219548	2145	"tags=23%, list=13%, signal=20%"
"GO:0030509"	"GO:0030509"	"BMP signaling pathway"	138	-0.293835496742586	-1.36345427235423	0.0111441035453107	0.0404234660070135	0.0261027246219548	744	"tags=15%, list=5%, signal=15%"
"GO:0009117"	"GO:0009117"	"nucleotide metabolic process"	444	-0.229233398212799	-1.22158633117015	0.0111644536603463	0.0404234660070135	0.0261027246219548	2894	"tags=25%, list=18%, signal=21%"
"GO:0010649"	"GO:0010649"	"regulation of cell communication by electrical coupling"	13	0.644415209546477	1.64306174141271	0.0112879636973229	0.0407825851379302	0.0263346193283406	1402	"tags=38%, list=9%, signal=35%"
"GO:0050685"	"GO:0050685"	"positive regulation of mRNA processing"	37	-0.440446886155725	-1.59577907666315	0.0112884740889417	0.0407825851379302	0.0263346193283406	2755	"tags=51%, list=17%, signal=43%"
"GO:0007076"	"GO:0007076"	"mitotic chromosome condensation"	15	-0.61511956518807	-1.76783615213685	0.0113470193014886	0.0409687117937955	0.0264548072618052	3433	"tags=67%, list=21%, signal=53%"
"GO:0021513"	"GO:0021513"	"spinal cord dorsal/ventral patterning"	20	-0.540563452253623	-1.67252843788452	0.0113695527299832	0.0410246670597351	0.026490939366304	5996	"tags=80%, list=37%, signal=50%"
"GO:1901978"	"GO:1901978"	"positive regulation of cell cycle checkpoint"	16	-0.592314958168716	-1.74603686619052	0.0113896693611892	0.0410718379994397	0.0265213991504564	2207	"tags=56%, list=14%, signal=49%"
"GO:0032482"	"GO:0032482"	"Rab protein signal transduction"	24	0.5598362954721	1.64273049583287	0.0114184600345494	0.0411502104211727	0.0265720067292845	2205	"tags=29%, list=14%, signal=25%"
"GO:0010824"	"GO:0010824"	"regulation of centrosome duplication"	46	-0.405793923260227	-1.52574419397719	0.0114440754412989	0.0412170499680136	0.0266151671620079	4828	"tags=57%, list=30%, signal=40%"
"GO:0046597"	"GO:0046597"	"host-mediated suppression of symbiont invasion"	23	-0.523537762795013	-1.70009218805903	0.0115038271618995	0.0414066766549604	0.0267376151774623	3387	"tags=48%, list=21%, signal=38%"
"GO:0002821"	"GO:0002821"	"positive regulation of adaptive immune response"	104	-0.32297919359927	-1.43508236971132	0.0116114478523021	0.0417682618302118	0.0269711022875317	3653	"tags=33%, list=23%, signal=25%"
"GO:0046661"	"GO:0046661"	"male sex differentiation"	149	-0.289145836951817	-1.34103325436732	0.0116207860057704	0.0417760808875752	0.0269761513029013	2741	"tags=29%, list=17%, signal=24%"
"GO:0035493"	"GO:0035493"	"SNARE complex assembly"	17	0.634041313188713	1.74648825775849	0.0116774608975104	0.0419539584062743	0.0270910125047149	2161	"tags=41%, list=13%, signal=36%"
"GO:1903037"	"GO:1903037"	"regulation of leukocyte cell-cell adhesion"	274	-0.245452020245098	-1.24720712140019	0.0117097803094115	0.0420441680937058	0.0271492637845248	3168	"tags=26%, list=20%, signal=21%"
"GO:0071364"	"GO:0071364"	"cellular response to epidermal growth factor stimulus"	48	-0.402074054358088	-1.51763749801015	0.0117785667099295	0.0422651215295992	0.0272919404835094	4330	"tags=46%, list=27%, signal=34%"
"GO:0007589"	"GO:0007589"	"body fluid secretion"	83	0.412554944930089	1.52923618013067	0.011789225820188	0.0422773528644013	0.0272998386475125	2880	"tags=33%, list=18%, signal=27%"
"GO:0051291"	"GO:0051291"	"protein heterooligomerization"	30	0.505999776553221	1.56551971340644	0.011817259752174	0.0423518387307477	0.0273479365532471	1157	"tags=20%, list=7%, signal=19%"
"GO:0071875"	"GO:0071875"	"adrenergic receptor signaling pathway"	26	0.540948236706146	1.62629949158828	0.0118639858811316	0.0424931828457484	0.027439206968064	2478	"tags=42%, list=15%, signal=36%"
"GO:0021602"	"GO:0021602"	"cranial nerve morphogenesis"	23	0.561057845858732	1.63428224159705	0.0118832143833701	0.0425359257639232	0.0274668074371198	1785	"tags=48%, list=11%, signal=43%"
"GO:0001539"	"GO:0001539"	"cilium or flagellum-dependent cell motility"	163	0.349007658564669	1.4378922650976	0.0118985361945967	0.042538543562657	0.0274684978334715	4209	"tags=41%, list=26%, signal=31%"
"GO:0060285"	"GO:0060285"	"cilium-dependent cell motility"	163	0.349007658564669	1.4378922650976	0.0118985361945967	0.042538543562657	0.0274684978334715	4209	"tags=41%, list=26%, signal=31%"
"GO:0099188"	"GO:0099188"	"postsynaptic cytoskeleton organization"	31	0.525722341060783	1.64663100591607	0.0119368655109085	0.0426494257316836	0.0275400979956913	2875	"tags=42%, list=18%, signal=35%"
"GO:0031125"	"GO:0031125"	"rRNA 3'-end processing"	10	-0.670046177964037	-1.7110944192687	0.0119538895318647	0.0426739344745216	0.0275559240746579	4336	"tags=70%, list=27%, signal=51%"
"GO:0031649"	"GO:0031649"	"heat generation"	14	0.645654069098797	1.67479472722887	0.0119583620187564	0.0426739344745216	0.0275559240746579	2384	"tags=36%, list=15%, signal=30%"
"GO:0045682"	"GO:0045682"	"regulation of epidermis development"	50	-0.409614816837002	-1.56318714986205	0.0119998602203678	0.0427958317706207	0.0276346370566591	4713	"tags=48%, list=29%, signal=34%"
"GO:0033627"	"GO:0033627"	"cell adhesion mediated by integrin"	66	-0.367550775337875	-1.50308012460466	0.012039463719445	0.0429108269853811	0.0277088931440321	2778	"tags=39%, list=17%, signal=33%"
"GO:0060390"	"GO:0060390"	"regulation of SMAD protein signal transduction"	56	-0.38668325113974	-1.52828458092884	0.0121148743951445	0.0431532269994426	0.0278654185843371	4508	"tags=46%, list=28%, signal=34%"
"GO:0045776"	"GO:0045776"	"negative regulation of blood pressure"	45	0.480277330948748	1.61157685732579	0.0121392842803954	0.0432137769468778	0.0279045176216017	3130	"tags=36%, list=19%, signal=29%"
"GO:0009219"	"GO:0009219"	"pyrimidine deoxyribonucleotide metabolic process"	21	-0.5406331672729	-1.69573556063652	0.0122075815139599	0.0434039071999393	0.0280272908057989	1571	"tags=29%, list=10%, signal=26%"
"GO:0033490"	"GO:0033490"	"cholesterol biosynthetic process via lathosterol"	21	-0.540365145440094	-1.6948948905104	0.0122075815139599	0.0434039071999393	0.0280272908057989	5787	"tags=76%, list=36%, signal=49%"
"GO:0046513"	"GO:0046513"	"ceramide biosynthetic process"	62	0.431197712597149	1.52756260385835	0.0122194310333579	0.0434195626785558	0.0280374000489568	2181	"tags=26%, list=14%, signal=22%"
"GO:0042440"	"GO:0042440"	"pigment metabolic process"	60	-0.38963021823537	-1.54690279152599	0.0122807401786626	0.043610837991341	0.0281609126348332	4003	"tags=45%, list=25%, signal=34%"
"GO:0006596"	"GO:0006596"	"polyamine biosynthetic process"	11	-0.663729706234263	-1.73930275958385	0.0123484745752466	0.0437980263067293	0.0282817861158004	4620	"tags=55%, list=29%, signal=39%"
"GO:0035773"	"GO:0035773"	"insulin secretion involved in cellular response to glucose stimulus"	88	0.401714876509361	1.50595570490919	0.0123482857178576	0.0437980263067293	0.0282817861158004	3098	"tags=35%, list=19%, signal=29%"
"GO:0051702"	"GO:0051702"	"biological process involved in interaction with symbiont"	12	-0.633812197643033	-1.69713227148425	0.0123763695807382	0.0438702802585316	0.0283284428029439	3168	"tags=75%, list=20%, signal=60%"
"GO:0060391"	"GO:0060391"	"positive regulation of SMAD protein signal transduction"	36	-0.44083630042777	-1.58583006344533	0.0124061040315217	0.043948962702189	0.0283792505728421	4508	"tags=53%, list=28%, signal=38%"
"GO:0051451"	"GO:0051451"	"myoblast migration"	18	-0.555682729441235	-1.68664880467347	0.0124685580345836	0.0441433891315464	0.0285047979354524	944	"tags=33%, list=6%, signal=31%"
"GO:0061640"	"GO:0061640"	"cytoskeleton-dependent cytokinesis"	114	-0.309647001406127	-1.38793235878259	0.012477522090874	0.0441483199708049	0.028507981936035	2591	"tags=31%, list=16%, signal=26%"
"GO:2001032"	"GO:2001032"	"regulation of double-strand break repair via nonhomologous end joining"	26	-0.481560018634817	-1.60302299760999	0.0125029887510494	0.0442115993980406	0.0285488434856874	3856	"tags=50%, list=24%, signal=38%"
"GO:0086011"	"GO:0086011"	"membrane repolarization during action potential"	21	0.591194134312416	1.70813538328237	0.0125270454643984	0.0442636976349455	0.0285824849832023	2407	"tags=38%, list=15%, signal=32%"
"GO:2000353"	"GO:2000353"	"positive regulation of endothelial cell apoptotic process"	20	-0.53950770653213	-1.66926191156831	0.0125356336302949	0.0442636976349455	0.0285824849832023	1566	"tags=40%, list=10%, signal=36%"
"GO:2001234"	"GO:2001234"	"negative regulation of apoptotic signaling pathway"	228	-0.264878223859447	-1.31114965430072	0.0125404953683639	0.0442636976349455	0.0285824849832023	3144	"tags=29%, list=20%, signal=23%"
"GO:0003407"	"GO:0003407"	"neural retina development"	82	0.408297114288599	1.50582683829986	0.0125730066521725	0.0443516042279598	0.0286392490813009	2904	"tags=35%, list=18%, signal=29%"
"GO:0036196"	"GO:0036196"	"zymosterol metabolic process"	16	-0.588513033456425	-1.73482948299246	0.0126451988059966	0.0445523590560521	0.0287688828933375	5596	"tags=88%, list=35%, signal=57%"
"GO:0036197"	"GO:0036197"	"zymosterol biosynthetic process"	16	-0.588513033456425	-1.73482948299246	0.0126451988059966	0.0445523590560521	0.0287688828933375	5596	"tags=88%, list=35%, signal=57%"
"GO:0071331"	"GO:0071331"	"cellular response to hexose stimulus"	153	0.34490852627667	1.40832591918096	0.0126547968892954	0.0445592516071749	0.0287733336340006	2145	"tags=23%, list=13%, signal=20%"
"GO:0006164"	"GO:0006164"	"purine nucleotide biosynthetic process"	173	-0.281250543449903	-1.34502372348618	0.0127181791113458	0.0447554027750497	0.0288999947154235	3580	"tags=32%, list=22%, signal=25%"
"GO:0016197"	"GO:0016197"	"endosomal transport"	279	0.313876577694639	1.3635488768766	0.0128309907783513	0.045125155143888	0.0291387556435544	4993	"tags=43%, list=31%, signal=30%"
"GO:0042756"	"GO:0042756"	"drinking behavior"	14	0.641141959728444	1.66309053864892	0.0129815280101954	0.0456270583649485	0.0294628506027531	3467	"tags=50%, list=22%, signal=39%"
"GO:0019985"	"GO:0019985"	"translesion synthesis"	22	-0.521770510386233	-1.67088825346626	0.0130167163251899	0.0457231764410737	0.029524917118075	4169	"tags=55%, list=26%, signal=40%"
"GO:0003151"	"GO:0003151"	"outflow tract morphogenesis"	82	-0.344208880484215	-1.48596523061265	0.0130391031699435	0.0457742387621555	0.0295578896916174	3054	"tags=37%, list=19%, signal=30%"
"GO:0002562"	"GO:0002562"	"somatic diversification of immune receptors via germline recombination within a single locus"	61	-0.387775824860001	-1.5460505668585	0.013128412095765	0.0460323336923666	0.0297245498411567	3657	"tags=46%, list=23%, signal=36%"
"GO:0016444"	"GO:0016444"	"somatic cell DNA recombination"	61	-0.387775824860001	-1.5460505668585	0.013128412095765	0.0460323336923666	0.0297245498411567	3657	"tags=46%, list=23%, signal=36%"
"GO:1903236"	"GO:1903236"	"regulation of leukocyte tethering or rolling"	14	-0.623811290571379	-1.76370886066267	0.0132035660793992	0.046268025125587	0.0298767433362924	2636	"tags=57%, list=16%, signal=48%"
"GO:0045840"	"GO:0045840"	"positive regulation of mitotic nuclear division"	37	-0.436732802163151	-1.58232261298815	0.0133002205925865	0.0465787304957188	0.0300773757292125	3226	"tags=46%, list=20%, signal=37%"
"GO:0060259"	"GO:0060259"	"regulation of feeding behavior"	29	0.523079960388434	1.61124821373596	0.0133578873408136	0.0467526056928477	0.030189652504006	2778	"tags=45%, list=17%, signal=37%"
"GO:0045684"	"GO:0045684"	"positive regulation of epidermis development"	22	-0.519666474966831	-1.66415040991785	0.0134023898568616	0.0468521194576499	0.0302539117240906	4713	"tags=50%, list=29%, signal=35%"
"GO:0060576"	"GO:0060576"	"intestinal epithelial cell development"	13	-0.596229462117431	-1.6464479517905	0.0133985128715055	0.0468521194576499	0.0302539117240906	3138	"tags=54%, list=19%, signal=43%"
"GO:0060670"	"GO:0060670"	"branching involved in labyrinthine layer morphogenesis"	10	-0.665657124764039	-1.69988611052316	0.0134798938465028	0.0470049362045493	0.0303525903841848	3052	"tags=50%, list=19%, signal=41%"
"GO:0014832"	"GO:0014832"	"urinary bladder smooth muscle contraction"	11	0.685045955384919	1.65044980723772	0.0134936135874211	0.0470049362045493	0.0303525903841848	3352	"tags=64%, list=21%, signal=50%"
"GO:1904893"	"GO:1904893"	"negative regulation of receptor signaling pathway via STAT"	22	0.562333518240265	1.63048568481621	0.013479335142517	0.0470049362045493	0.0303525903841848	910	"tags=27%, list=6%, signal=26%"
"GO:2000042"	"GO:2000042"	"negative regulation of double-strand break repair via homologous recombination"	27	-0.487763129959392	-1.62594490912409	0.0134703820416174	0.0470049362045493	0.0303525903841848	3608	"tags=48%, list=22%, signal=37%"
"GO:0021695"	"GO:0021695"	"cerebellar cortex development"	67	0.420143345146594	1.50003139463518	0.0134944714811208	0.0470049362045493	0.0303525903841848	1843	"tags=30%, list=11%, signal=27%"
"GO:0045137"	"GO:0045137"	"development of primary sexual characteristics"	222	-0.27415189422953	-1.36045844106048	0.01345695972708	0.0470049362045493	0.0303525903841848	2711	"tags=25%, list=17%, signal=21%"
"GO:1902410"	"GO:1902410"	"mitotic cytokinetic process"	37	-0.43651875941478	-1.58154711666817	0.0135237484940756	0.0470787925187792	0.0304002817679865	2425	"tags=35%, list=15%, signal=30%"
"GO:0050857"	"GO:0050857"	"positive regulation of antigen receptor-mediated signaling pathway"	22	-0.519340309882936	-1.66310591737463	0.0135952266955663	0.0472779436229112	0.0305288800041797	4387	"tags=64%, list=27%, signal=46%"
"GO:1902895"	"GO:1902895"	"positive regulation of miRNA transcription"	47	-0.406587506752584	-1.52790882544668	0.0136079334236986	0.0472779436229112	0.0305288800041797	2642	"tags=30%, list=16%, signal=25%"
"GO:0032479"	"GO:0032479"	"regulation of type I interferon production"	121	-0.308761910017014	-1.39778120255857	0.0136133883283944	0.0472779436229112	0.0305288800041797	3775	"tags=30%, list=23%, signal=23%"
"GO:0032606"	"GO:0032606"	"type I interferon production"	121	-0.308761910017014	-1.39778120255857	0.0136133883283944	0.0472779436229112	0.0305288800041797	3775	"tags=30%, list=23%, signal=23%"
"GO:0002700"	"GO:0002700"	"regulation of production of molecular mediator of immune response"	140	-0.293099598173881	-1.35712202108045	0.013667752182155	0.0474384898655629	0.0306325498468473	3657	"tags=29%, list=23%, signal=22%"
